DISTRICT,COUNTY,SUBCOUNTY,PARISH,EASTING (Long),NORTHING (Lat)
PALLISA,PALLISA,PALLISA TOWN COUNCIL,WEST,577222.7331,129974.8541
PALLISA,PALLISA,PUTI-PUTI,BOLISO I,585302.867,128738.2216
PALLISA,PALLISA,KAMUGE,BOLISO  II,594846.3622,134049.1956
PALLISA,AGULE,CHELEKURA,AKWAMOR,576787.578,145212.8849
PALLISA,PALLISA,KASODO,NAGONDI,569591.8143,126971.3587
RAKAI,KYOTERA,KIRUMBA,KABUWOKO,349380.6228,-50439.61192
RAKAI,KYOTERA,KYOTERA TOWN COUNCIL,CENTRAL,338076.0774,-70067.84781
RAKAI,KOOKI,DDWANIRO,LWAKALOOLO,319046.4468,-63477.08871
RAKAI,KYOTERA,KASAALI,KYAKONDA,338029.1757,-73026.24355
RAKAI,KOOKI,BYAKABANDA,KITAASA,325344.5625,-81551.47701
RAKAI,KOOKI,KACHEERA,KAYONZA,297996.267,-70813.16303
RAKAI,KOOKI,DDWANIRO,BUYAMBA,321147.8513,-73006.92713
RAKAI,KOOKI,KACHEERA,KATATENGA,294439.5876,-74005.08093
RAKAI,KYOTERA,KALISIZO TOWN COUNCIL,KALAGALA,345718.0121,-58022.1598
RAKAI,KOOKI,RAKAI TOWN COUNCIL,KIBONA,320895.3692,-78021.57392
RAKAI,KOOKI,LWANDA,KANONI,329682.4515,-71360.78753
RAKAI,KOOKI,LWANDA,BITABAGO,327235.0381,-77035.42176
RAKAI,KYOTERA,KALISIZO TOWN COUNCIL,CENTRAL,347265.307,-59465.99752
RAKAI,KYOTERA,KIRUMBA,KIZIBIRA,341839.2387,-52588.85205
RAKAI,KYOTERA,NABIGASA,NABIGASA,332020.5518,-63508.83363
RAKAI,KYOTERA,LWANKONI,KISUNKU,350027.9788,-59449.55757
RAKAI,KAKUUTO,KIBANDA,BBAALE,321821.7612,-93206.82846
RAKAI,KOOKI,KIZIBA,NDAGGA,310701.455,-92821.57529
RAKAI,KOOKI,KAGAMBA,KASANKALA,314965.5226,-63973.54549
RAKAI,KYOTERA,KABIRA,NJALA,346374.5157,-71426.72248
RAKAI,KAKUUTO,KIFAMBA,KIFAMBA,327305.3255,-86993.81569
RAKAI,KOOKI,DDWANIRO,DDWANIRO,319111.3049,-68368.17858
RAKAI,KOOKI,LWAMAGGWA,KYABIGONDO,302515.8563,-56175.12441
RAKAI,KOOKI,LWAMAGGWA,KIWEEKA,305275.2028,-62994.7249
RAKAI,KOOKI,LWAMAGGWA,KAKUNDI,302665.9,-68262.08655
RAKAI,KOOKI,DDWANIRO,KALEERE-MALEMBA,314603.8849,-75157.91832
RAKAI,KYOTERA,KIRUMBA,KYENGEZA,343868.9513,-54605.43728
RAKAI,KOOKI,KAGAMBA,KIRANGIRA,310519.6597,-65171.03775
RAKAI,KYOTERA,LWANKONI,KIBUTAMO,353130.6616,-59867.65869
RAKAI,KAKUUTO,KIBANDA,MAGABI,306455.2266,-102724.1755
RAKAI,KAKUUTO,KASASA,KIJONJO,340320.4645,-83171.13883
RAKAI,KYOTERA,NABIGASA,KYASSIMBI,334066.71,-59873.558
RAKAI,KOOKI,KAGAMBA,KAGAMBA,314726.6437,-71532.80768
RAKAI,KYOTERA,NABIGASA,KIJEJJA,337166.255,-62582.94629
RAKAI,KAKUUTO,KIFAMBA,KABALA,321249.2967,-88104.40267
RAKAI,KOOKI,LWANDA,BUTITI,325444.0475,-67725.67124
RAKAI,KAKUUTO,KASASA,MITYEBIRI,336007.4532,-78834.70556
RAKAI,KYOTERA,KALISIZO,KIKUNGWE,340968.8749,-59957.90903
RAKAI,KOOKI,KYALULANGIRA,DYANGO,302274.6523,-88749.64212
RAKAI,KOOKI,LWANDA,KIYOVU,332168.5602,-77675.92401
RAKAI,KOOKI,KACHEERA,KAKIRI,293737.5691,-64554.68115
RAKAI,KOOKI,RAKAI TOWN COUNCIL,KATUNTU,324533.4012,-78693.26663
RAKAI,KAKUUTO,KAKUUTO,SANGO BAY,329633.9957,-103112.4363
RAKAI,KOOKI,KACHEERA,LWANGA,290042.2033,-71293.84488
RAKAI,KYOTERA,LWANKONI,LWANKONI,350506.3813,-62265.88296
RAKAI,KAKUUTO,KIFAMBA,KAWUNGULI,325503.7372,-89343.07507
RAKAI,KYOTERA,KASAALI,NKENGE,335145.2394,-66668.60478
RAKAI,KAKUUTO,KYEBE,MARAMAGAMBO FOREST RESERVE,346206.7234,-100336.519
RAKAI,KYOTERA,KASAALI,BUZIRANDUULU,339351.6693,-64122.81641
RAKAI,KOOKI,KIZIBA,MWERUKA,305845.6499,-91920.7433
RAKAI,KAKUUTO,KASASA,KABANO,335101.4627,-86589.8458
RAKAI,KAKUUTO,KIBANDA,KAKINGA,316185.7395,-95140.52124
RAKAI,KYOTERA,KIRUMBA,LWAMBA,345667.3169,-49908.31742
RAKAI,KYOTERA,LWANKONI,NABYAJWE,348059.6599,-63999.48447
RAKAI,KAKUUTO,KAKUUTO,BIGADA,326745.8586,-97047.95998
RAKAI,KAKUUTO,KIBANDA,KYALUGABA,318570.5181,-101662.8118
RAKAI,KYOTERA,KALISIZO,KYANGO,349349.7974,-56240.52662
RAKAI,KOOKI,LWAMAGGWA,BUGONA,308700.4396,-57309.12016
RAKAI,KYOTERA,KALISIZO TOWN COUNCIL,MITI,347805.6368,-58078.01806
RAKAI,KAKUUTO,KYEBE,KANABULEMU,352651.3339,-104487.9273
RAKAI,KYOTERA,KABIRA,BISANJE,350387.471,-70011.58186
RAKAI,KOOKI,KAGAMBA,LWABAKOBA,308771.0063,-72925.79807
RAKAI,KOOKI,KACHEERA,KAJJU,297931.5378,-61083.56548
RAKAI,KAKUUTO,KAKUUTO,MAYANJA,339283.001,-92104.02099
RAKAI,KAKUUTO,KAKUUTO,KATOVU,335395.5305,-94785.03163
RAKAI,KOOKI,KIZIBA,LUKERERE,309135.6408,-96439.99713
RAKAI,KYOTERA,KALISIZO,MATALE,345335.1481,-57246.26188
RAKAI,KOOKI,KYALULANGIRA,LWAMBAJJO,299336.6262,-81184.24335
RAKAI,KYOTERA,NABIGASA,BETHELEHEM,328365.6755,-63517.1843
RAKAI,KOOKI,KYALULANGIRA,KALUNGI,313122.9689,-87312.91392
RAKAI,KYOTERA,KABIRA,KYANIKA,344946.1237,-75054.51658
RAKAI,KAKUUTO,KASASA,KIMUKUNDA,333982.0864,-82981.79508
RAKAI,KYOTERA,KASAALI,KIGENYA,340752.7995,-68264.12297
RAKAI,KYOTERA,KALISIZO,MITI,344909.0267,-66958.62702
RAKAI,KOOKI,LWANDA,KASENSERO,326415.0187,-72945.2638
RAKAI,KYOTERA,KYOTERA TOWN COUNCIL,MITUKULA,337452.0951,-69407.88752
RAKAI,KOOKI,KYALULANGIRA,KIZINGA,303557.8356,-78957.69144
RAKAI,KOOKI,LWAMAGGWA,KABUSOTA,305335.563,-53772.34429
RAKAI,KAKUUTO,KAKUUTO,MUTUKULA,325490.3263,-110104.0682
RAKAI,KAKUUTO,KYEBE,GWANDA,368196.2075,-95614.50797
RAKAI,KAKUUTO,KIBANDA,KYABIWA,311803.1036,-103188.4381
RAKAI,KYOTERA,NABIGASA,NAKATOOGO,336366.7477,-57145.02435
RAKAI,KAKUUTO,KAKUUTO,KYEBISAGAZI,320718.2361,-107372.2643
RAKAI,KOOKI,KACHEERA,LYAKISANA,297918.2142,-55808.06036
RAKAI,KYOTERA,KIRUMBA,BUYIISA,348329.4558,-53097.46774
RAKAI,KAKUUTO,KASASA,KISUULA,334235.0727,-73735.15231
RAKAI,KOOKI,DDWANIRO,KAYONZA,315942.4811,-77091.85662
RAKAI,KYOTERA,KYOTERA TOWN COUNCIL,INDUSTRIAL AREA,338632.9354,-69755.22758
RAKAI,KOOKI,BYAKABANDA,KAMUKALO,316303.9894,-82993.83996
RAKAI,KYOTERA,KALISIZO,KAKOMA,343717.859,-62855.63043
RAKAI,KYOTERA,LWANKONI,KAYANJA,352062.7434,-65294.51023
RAKAI,KAKUUTO,KYEBE,MINZIIRO,339742.3147,-107524.2786
RAKAI,KAKUUTO,KYEBE,NANGOMA,360854.0647,-108219.9431
RAKAI,KOOKI,KYALULANGIRA,KASULA,308491.8456,-82856.35089
RAKAI,KOOKI,KIZIBA,RWENSINGA,305303.5289,-97512.14965
RAKAI,KYOTERA,KABIRA,BWAMIJJA,360813.0545,-82849.84645
RAKAI,KAKUUTO,KIFAMBA,KISAASA,329849.4538,-85246.22107
RAKAI,KYOTERA,KALISIZO TOWN COUNCIL,BULINDA,345947.7212,-60722.5154
RAKAI,KAKUUTO,KYEBE,KASENSERO,374834.678,-104759.2412
RAKAI,KYOTERA,KASAALI,GAYAZA,332381.9025,-69410.39864
RAKAI,KOOKI,LWAMAGGWA,KIBUUKA,313212.988,-59202.60928
RAKAI,KYOTERA,KABIRA,NDOLO,349154.148,-85327.31212
RAKAI,KOOKI,KAGAMBA,KIMULI,311515.2784,-68808.19514
RAKAI,KYOTERA,KIRUMBA,BYERIMA,339771.5642,-57008.19324
RAKAI,KOOKI,BYAKABANDA,BYAKABANDA,321913.7997,-83761.94321
RAKAI,KAKUUTO,KAKUUTO,KAKUUTO,333432.8744,-97976.11353
RUBANDA,RUBANDA,RUHIJA,NTUNGAMO,144283.9289,-115236.1944
RUBANDA,RUBANDA,RUHIJA,KIYEBE,146310.8887,-116072.3582
RUBANDA,RUBANDA,MUKO,KABERE,152711.5043,-135000.7823
RUBANDA,RUBANDA,HAMURWA,SHEBEYA,158120.4595,-122639.5038
RUBANDA,RUBANDA,RUBANDA TOWN COUNCIL,NYAKABUNGO,147352.4346,-126791.8782
RUBANDA,RUBANDA,BUFUNDI,KACEREERE,148473.2073,-142482.2627
RUBANDA,RUBANDA,BUFUNDI,KASHASHA,150870.4205,-147438.635
RUBANDA,RUBANDA,RUBANDA TOWN COUNCIL,NYARURAMBI,147522.9389,-130548.266
RUBANDA,RUBANDA,NYAMWERU,KACENAGA,166857.0685,-130572.8053
RUBANDA,RUBANDA,IKUMBA,MUSHANJE,149714.1772,-118916.1172
RUBANDA,RUBANDA,BUFUNDI,MUGYERA,154704.3384,-144931.4023
RUBANDA,RUBANDA,BUBAARE,IHANGA,157732.0976,-133183.0561
RUBANDA,RUBANDA,HAMURWA TOWN COUNCIL,KANYABITARA,154116.7977,-128269.3287
RUBANDA,RUBANDA,NYAMWERU,BWAYU,163892.9553,-131798.0483
RUBANDA,RUBANDA,RUBANDA TOWN COUNCIL,NYARUHANGA,150791.9334,-125507.475
RUBANDA,RUBANDA,NYAMWERU,BIGUNGIRO,165433.276,-133456.2237
RUBANDA,RUBANDA,BUFUNDI,KISHANJE,151461.0258,-143857.5718
RUBANDA,RUBANDA,BUFUNDI,KAGUNGA,152789.5298,-139763.4466
RUBANDA,RUBANDA,RUHIJA,KASHEKYERA,139644.8957,-111772.3193
RUBANDA,RUBANDA,HAMURWA TOWN COUNCIL,KARUKARA,156061.4945,-126547.5808
RUBANDA,RUBANDA,MUKO,IKAMIRO,147349.0855,-137783.0742
RUBANDA,RUBANDA,BUBAARE,KIBUZIGYE,154708.0544,-131841.7156
RUBANDA,RUBANDA,NYAMWERU,NANGARA,161485.8179,-130576.0839
RUBANDA,RUBANDA,NYAMWERU,KYOKYEZO,163065.7805,-125884.6777
RUBANDA,RUBANDA,HAMURWA,KAKORE,156821.6538,-129523.4362
RUBANDA,RUBANDA,BUBAARE,KITOJO,160626.1843,-137313.1552
RUBANDA,RUBANDA,BUBAARE,KAGARAMA,156849.9182,-138887.9485
RUBANDA,RUBANDA,HAMURWA,MPUNGU,155095.2179,-119183.019
RUBANDA,RUBANDA,IKUMBA,NYAMABALE,149031.14,-122317.7179
RUBANDA,RUBANDA,MUKO,KARANGYERE,144411.0721,-135978.8841
RUBANDA,RUBANDA,BUBAARE,MUYANJA,164659.6874,-135437.1864
RUBANDA,RUBANDA,RUHIJA,BUHUMURIRO,141123.082,-113691.1668
RUBANDA,RUBANDA,MUKO,BUTARE,143039.7976,-133112.2295
RUBANDA,RUBANDA,RUHIJA,BWINDI FOREST NATIONAL PARK,142082.7569,-117603.0319
RUBANDA,RUBANDA,RUHIJA,KITOJO,142453.4127,-114795.0558
RUBANDA,RUBANDA,IKUMBA,BWINDI FOREST NATIONAL PARK,141336.3167,-121462.4684
RUBANDA,RUBANDA,BUBAARE,KASHENYI,159216.7866,-131483.4022
RUBANDA,RUBANDA,BUBAARE,BUBAARE,159049.6449,-135431.3837
RUBANDA,RUBANDA,BUBAARE,NYAMIYAGA,161654.4513,-133915.8267
RUBANDA,RUBANDA,HAMURWA,IGOMANDA,159834.1155,-126782.776
RUBANDA,RUBANDA,MUKO,KAARA,141638.8311,-128093.3699
RUBANDA,RUBANDA,HAMURWA,RUHONWA,153040.1923,-122449.1641
RUBANDA,RUBANDA,HAMURWA TOWN COUNCIL,HAMURWA,155050.2077,-125025.4736
RUBANDA,RUBANDA,NYAMWERU,NYAMWERU,165135.7317,-127905.4824
RUBANDA,RUBANDA,BUBAARE,BUSHURA,155757.7855,-135269.5398
RUBANDA,RUBANDA,MUKO,KYENYI,151094.3,-131713.6179
RUBANDA,RUBANDA,IKUMBA,KASHAASHA,143573.2986,-124069.5293
RUBANDA,RUBANDA,HAMURWA TOWN COUNCIL,NANGARO,153856.5806,-126571.8155
RUBIRIZI,KATERERA,KYABAKARA,RUGARAMA,191230.1505,-14556.17385
RUBIRIZI,BUNYARUGURU,RYERU,NDANGARA,172997.5174,-33000.85725
RUBIRIZI,KATERERA,KATERERA,NYAMABARE,187565.9743,-23559.75414
RUBIRIZI,KATERERA,KIRUGU,KIRUGU,179174.1468,-17589.34707
RUBIRIZI,KATERERA,KATANDA,KYANKARANGA,184894.468,-24173.32657
RUBIRIZI,BUNYARUGURU,RUBIRIZI TOWN COUNCIL,KASHARARA,177725.958,-29764.97499
RUBIRIZI,BUNYARUGURU,RYERU,MUSHUMBA,175571.471,-33446.11402
RUBIRIZI,BUNYARUGURU,KICHWAMBA,KYAMBURA,178315.1321,-23893.61944
RUBIRIZI,BUNYARUGURU,RUTOTO,NDAGARO,177331.2537,-38134.92296
RUBIRIZI,BUNYARUGURU,KICHWAMBA,NYAKASOZI,178876.3143,-26163.08377
RUBIRIZI,KATERERA,KYABAKARA,NYABUBARE,195039.0336,-20041.72161
RUBIRIZI,KATERERA,KATANDA,RYAMATUMBA,183504.4798,-26605.99582
RUBIRIZI,BUNYARUGURU,MAGAMBO,MAGAMBO,179112.9922,-29436.39511
RUBIRIZI,BUNYARUGURU,MAGAMBO,BUTOHA,182983.5599,-29328.70204
RUBIRIZI,KATERERA,KATERERA TOWN COUNCIL,NYAKAGYEZI,183212.6393,-22345.35058
RUBIRIZI,KATERERA,KIRUGU,MIRARIKYE,181204.4443,-22045.94053
RUBIRIZI,KATERERA,KYABAKARA,KYABAKARA,189502.5207,-15906.41382
RUBIRIZI,KATERERA,KATERERA TOWN COUNCIL,KATERERA,185013.1366,-22556.36832
RUBIRIZI,BUNYARUGURU,KATUNGURU,KISENYI,141288.7099,-29925.42689
RUBIRIZI,BUNYARUGURU,RYERU,BUZENGA,182287.2854,-32104.94199
RUBIRIZI,BUNYARUGURU,RYERU,NDEKYE,178190.948,-33259.91839
RUBIRIZI,KATERERA,KIRUGU,KIKUMBO,180690.7119,-24252.52624
RUBIRIZI,KATERERA,KIRUGU,KYENZAZA,179007.4495,-21865.84482
RUBIRIZI,KATERERA,KYABAKARA,KAKAARI,187601.1432,-17938.35884
RUBIRIZI,KATERERA,KATANDA,KATANDA,186303.6065,-27542.54576
RUBIRIZI,BUNYARUGURU,RUBIRIZI TOWN COUNCIL,KABETE,177589.333,-31844.06044
RUBIRIZI,BUNYARUGURU,KATUNGURU,KASHAKA,181609.2247,-11374.4994
RUBIRIZI,KATERERA,KYABAKARA,NGORO,191938.3211,-22360.43273
RUBIRIZI,BUNYARUGURU,KICHWAMBA,KICHWAMBA,176714.1466,-25618.89803
RUBIRIZI,BUNYARUGURU,MAGAMBO,RUBIRIZI,177729.1572,-30447.63048
RUBIRIZI,BUNYARUGURU,KATUNGURU,KAZINGA,156751.4065,-25708.51154
RUBIRIZI,BUNYARUGURU,RUBIRIZI TOWN COUNCIL,NDEKYE,178011.1003,-31553.76612
RUBIRIZI,KATERERA,KATANDA,NYANDONGO,189933.9398,-24975.80492
RUBIRIZI,KATERERA,KATERERA,MWONGYERA,189368.1951,-21815.34763
RUBIRIZI,BUNYARUGURU,RUTOTO,RWEMITAGU,181557.5287,-37277.29102
RUBIRIZI,BUNYARUGURU,KICHWAMBA,KATAARA,175163.5875,-27536.94313
RUBIRIZI,BUNYARUGURU,MAGAMBO,BUGAYA,178884.1098,-27650.88781
RUBIRIZI,KATERERA,KATERERA TOWN COUNCIL,MUYENGA,185929.6966,-21789.0275
RUBIRIZI,KATERERA,KATERERA TOWN COUNCIL,KACU,183563.9984,-21250.67933
RUBIRIZI,KATERERA,KATANDA,MUGYERA,182640.6229,-24797.3122
RUBIRIZI,BUNYARUGURU,RUTOTO,NYABUBARE,176302.5736,-35629.1788
RUBIRIZI,BUNYARUGURU,KATUNGURU,KATUNGURU,167919.8836,-18325.9922
RUBIRIZI,BUNYARUGURU,RUBIRIZI TOWN COUNCIL,NYAKASHARU,177806.2086,-28862.0142
RUBIRIZI,BUNYARUGURU,RYERU,NYAKIYANJA,175632.6652,-31228.61128
RUBIRIZI,KATERERA,KATERERA,KATERERA,184449.1641,-16091.4069
RUBIRIZI,KATERERA,KATANDA,MUNYONYI,189620.3783,-27151.95202
RUBIRIZI,BUNYARUGURU,RYERU,MUBANDA,176422.9603,-32081.90618
RUBIRIZI,BUNYARUGURU,RYERU,MUGOGO,179983.4288,-32806.97519
RUBIRIZI,BUNYARUGURU,RUTOTO,KASHENYI,182166.9378,-40466.88147
RUBIRIZI,KATERERA,KATERERA,NYAMIRIMA,186867.6237,-21197.30425
RUBIRIZI,BUNYARUGURU,KICHWAMBA,RUMURI,160156.1426,-33362.46154
RUBIRIZI,BUNYARUGURU,MAGAMBO,RUGAZI,176710.9076,-28950.08746
RUBIRIZI,BUNYARUGURU,RUTOTO,BURURUMA,180279.6203,-34624.66207
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,WESTERN,NORTHERN A,156860.1625,-86157.74594
RUKUNGIRI,BUJUMBURA,BWAMBARA,RWENSHAMA,141001.6194,-45059.79832
RUKUNGIRI,BUJUMBURA,RUHINDA,BUROMBE,160238.4017,-75785.40681
RUKUNGIRI,BUJUMBURA,BUHUNGA,KYARUYENJE,162040.0577,-83018.72573
RUKUNGIRI,BUJUMBURA,NYAKAGYEME,KIGAAGA,153440.8656,-90065.60324
RUKUNGIRI,RUBABO,NYAKISHENYI,KAHOKO,158029.6969,-106989.7001
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,EASTERN,KYATOKO,159382.5824,-84924.00927
RUKUNGIRI,BUJUMBURA,BWAMBARA,NYABUBARE,147607.7719,-67915.28372
RUKUNGIRI,RUBABO,NYAKISHENYI,KAFUNJO,156042.5186,-114052.0066
RUKUNGIRI,BUJUMBURA,NYAKAGYEME,KABWOMA,151251.0556,-87454.7305
RUKUNGIRI,RUBABO,KEBISONI,MABANGA,170069.4835,-87766.88447
RUKUNGIRI,RUBABO,BUYANJA,RUBANGA,164605.0473,-98132.69169
RUKUNGIRI,RUBABO,KEBISONI,KIIGIRO,168075.204,-91251.01136
RUKUNGIRI,BUJUMBURA,BUGANGARI,KAZINDIRO,147454.3711,-81767.59803
RUKUNGIRI,BUJUMBURA,RUHINDA,NYAKITABIRE,155600.4284,-73762.40773
RUKUNGIRI,BUJUMBURA,NYAKAGYEME,RUSHASHA,153262.1024,-83639.31167
RUKUNGIRI,BUJUMBURA,NYAKAGYEME,KITIMBA,153476.8679,-86682.08127
RUKUNGIRI,RUBABO,BUYANJA,NYAKAINA,160636.5936,-93159.31113
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,EASTERN,KAGASHE,159005.4385,-88196.804
RUKUNGIRI,BUJUMBURA,RUHINDA,NYARWIMUKA,153464.5162,-70413.20965
RUKUNGIRI,RUBABO,NYAKISHENYI,BIKONGOZO,156974.2188,-111010.8569
RUKUNGIRI,BUJUMBURA,BUGANGARI,BUGANGARI,151199.3068,-79268.21129
RUKUNGIRI,BUJUMBURA,BUGANGARI,KAKINDO,149063.9293,-76622.67629
RUKUNGIRI,BUJUMBURA,BUHUNGA,KIBIRIZI,169152.9169,-85050.84433
RUKUNGIRI,RUBABO,NYAKISHENYI,KACENCE,155413.4916,-106070.6722
RUKUNGIRI,RUBABO,KEBISONI,KARUHEMBE,170408.6311,-89990.90109
RUKUNGIRI,BUJUMBURA,BUGANGARI,KYABUREERE,145975.5557,-78843.44818
RUKUNGIRI,RUBABO,BUYANJA,KYAMAKANDA,161626.651,-89454.70204
RUKUNGIRI,RUBABO,NYARUSHANJE,BWANGA,169598.0197,-103660.9019
RUKUNGIRI,RUBABO,BUYANJA,NYAKABUNGO,155096.4684,-98518.27107
RUKUNGIRI,BUJUMBURA,BUHUNGA,BUHUNGA,165493.9495,-82391.3617
RUKUNGIRI,BUJUMBURA,BUGANGARI,KASHAYO,149021.6036,-84681.16915
RUKUNGIRI,RUBABO,NYARUSHANJE,NDAGO,166509.8369,-107485.7472
RUKUNGIRI,RUBABO,KEBISONI,NYEIBINGO,165197.4936,-89566.78877
RUKUNGIRI,RUBABO,KEBISONI,KAKINGA,169159.3568,-97134.52361
RUKUNGIRI,BUJUMBURA,BWAMBARA,LAKE EDWARD,137090.6867,-42327.76279
RUKUNGIRI,BUJUMBURA,BWAMBARA,KIKONGI,144583.1355,-73162.95161
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,SOUTHERN,KIGAAGA,155160.8169,-89337.54468
RUKUNGIRI,RUBABO,NYARUSHANJE,NYABUSHENYI,163968.7713,-102683.3677
RUKUNGIRI,RUBABO,NYARUSHANJE,BUNONO,169516.8561,-113948.284
RUKUNGIRI,BUJUMBURA,BWAMBARA,BIKURUNGU,148719.9625,-70876.13633
RUKUNGIRI,RUBABO,BUYANJA,KASHEESHE,156422.6219,-96347.73038
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,SOUTHERN,RWAKABENGO,157361.8627,-88674.43899
RUKUNGIRI,BUJUMBURA,RUHINDA,KICWAMBA,158631.23,-73361.95307
RUKUNGIRI,BUJUMBURA,BWAMBARA,KIKARARA,140791.3864,-63677.38582
RUKUNGIRI,BUJUMBURA,NYAKAGYEME,NYAKINENGO,153113.5407,-94821.34583
RUKUNGIRI,BUJUMBURA,RUHINDA,RWAMUGOMA,160484.5383,-79073.25942
RUKUNGIRI,RUBABO,NYAKISHENYI,NYARUGANDO,158964.5724,-102720.254
RUKUNGIRI,BUJUMBURA,BUHUNGA,BWANDA,162877.3051,-79173.42648
RUKUNGIRI,RUBABO,BUYANJA,NYABITEETE,157684.7675,-94019.58185
RUKUNGIRI,RUBABO,KEBISONI TOWN COUNCIL,KEBISONI TOWN BOARD,167880.6451,-94042.37763
RUKUNGIRI,RUBABO,KEBISONI,KABINGO,170411.7394,-92959.25422
RUKUNGIRI,BUJUMBURA,BUHUNGA,KIHANGA,166633.8738,-87275.53601
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,WESTERN,KITIMBA,155229.3117,-86261.5765
RUKUNGIRI,RUBABO,BUYANJA,RWAKIRUNGURA,164142.2574,-93528.67334
RUKUNGIRI,BUJUMBURA,BWAMBARA,QUEEN ELIZABETH N.P,147044.3572,-55018.26202
RUKUNGIRI,RUBABO,NYARUSHANJE,KISIIZI,160474.4204,-109730.3136
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,SOUTHERN,NDORERO,158302.8937,-90327.29038
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,EASTERN,NORTHERN B,158643.289,-86251.74967
RUKUNGIRI,RUBABO,NYARUSHANJE,IBANDA,164486.7027,-111321.7492
RUKUNGIRI,RUBABO,NYAKISHENYI,RWANYUNDO,154387.9495,-102993.8604
RUKUNGIRI,BUJUMBURA,RUHINDA,NDERE,158114.0956,-78609.50195
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,WESTERN,KARANGARO,157649.0153,-83103.59872
RUKUNGIRI,RUBABO,BUYANJA,BUGYERA,159469.0078,-97850.98524
RUKUNGIRI,BUJUMBURA,BWAMBARA,BWAMBARA,142579.2544,-66817.02481
RUKUNGIRI,RUBABO,NYARUSHANJE,BURORA,171148.2343,-107873.4718
RUKUNGIRI,BUJUMBURA,NYAKAGYEME,MASYA,155603.1903,-81004.51399
RUKUNGIRI,BUJUMBURA,BUHUNGA,KABINGO,164151.9971,-85445.94014
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,WESTERN,KINYASANO,156890.0419,-87601.0307
RUKUNGIRI,RUBABO,NYAKISHENYI,MURAMA,151742.6569,-102552.8379
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,EASTERN,RWENTONDO,161446.3818,-87840.94229
RUKUNGIRI,RUBABO,BUYANJA TOWN COUNCIL,BUYANJA TOWN BOARD,162405.3875,-92194.05979
RUKUNGIRI,RUBABO,KEBISONI,GARUBUNDA,166246.0006,-92040.15088
RUKUNGIRI,RUBABO,NYAKISHENYI,KATONYA,152695.9515,-108286.4231
RUKUNGIRI,RUBABO,NYAKISHENYI,NGOMA,161253.5581,-105552.0488
RUKUNGIRI,RUBABO,NYARUSHANJE,IHUNGA,171133.0842,-111061.265
RUKUNGIRI,RUBABO,NYARUSHANJE,RUYONZA,164153.4209,-107687.9885
RUKUNGIRI,BUJUMBURA,NYAKAGYEME,KAHOKO,150235.908,-91523.13622
RUKUNGIRI,RUKUNGIRI MUNICIPALITY,SOUTHERN,KANYINYA,156190.29,-91680.22146
RUKUNGIRI,BUJUMBURA,BUGANGARI,BURAMA,150034.5216,-73465.83485
RUKUNGIRI,BUJUMBURA,NYAKAGYEME,RWERERE,147861.2814,-87973.4321
RUKUNGIRI,BUJUMBURA,BUGANGARI,NYABITEETE,153827.3099,-77607.6065
SERERE,SERERE,KATETA,OWINY AGULE,563170.3947,156312.1607
SERERE,SERERE,KADUNGULU,KAGWARA,509698.372,163940.4693
SERERE,SERERE,OLIO,AKOBOI,545892.8581,175311.7231
SERERE,KASILO,PINGIRE,KIDETOK,545947.0833,164250.1132
SERERE,KASILO,PINGIRE,ODAPAKOL,546810.0601,156786.2456
SERERE,SERERE,SERERE TOWN COUNCIL,KAKUS,546438.9106,168287.4283
SERERE,SERERE,KYERE,KAKUJA,571769.6228,164414.8634
SERERE,KASILO,PINGIRE,OKIDI,538863.9307,164291.2452
SERERE,SERERE,KATETA,ORUPE,562022.4282,163878.6978
SERERE,KASILO,PINGIRE,PINGIRE,539798.3895,154285.0194
SERERE,SERERE,KATETA,OMAGARA,553256.8775,161051.7995
SERERE,KASILO,BUGONDO,AGULE,540385.8639,180272.2153
SERERE,KASILO,KADUNGULU,IRUKO,518574.5952,171766.2639
SERERE,KASILO,LABORI,AARAPOO,520943.7526,154428.7183
SERERE,KASILO,KASILO TOWN COUNCIL,KOLOLO,540160.8328,172722.8052
SERERE,KASILO,LABORI,ASWII,529030.0564,155582.4517
SERERE,SERERE,KATETA,OJETENYANG,561129.5747,152414.2911
SERERE,KASILO,KADUNGULU,KADUNGULU,526991.2876,166885.6904
SERERE,SERERE,OLIO,OBURIN,558335.3259,166879.73
SERERE,SERERE,KYERE,KELIM,570504.7143,170630.3989
SERERE,KASILO,PINGIRE,AKUMOI,542743.1708,161128.5498
SERERE,SERERE,ATIIRA,ATIIRA,558908.5828,176968.6036
SERERE,KASILO,BUGONDO,KAMOD,541080.1888,172375.3773
SERERE,SERERE,KYERE,KANGODO,562074.9229,168172.6596
